2017-07-17-15-56-54-181  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-15-56-54-183  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-15-56-54-185  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-15-56-54-192  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-15-56-54-193  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-15-56-54-227  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道082968B0创建成功, new socket 3408, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:50333
 
2017-07-17-15-56-54-227  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道082968B0准备发送数据0, localport=50333, RemotePort=10002, unDataLen=356 

2017-07-17-15-56-54-227  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道082968B0成功发送数据*, localport=50333, RemotePort=10002, unDataLen=356 

2017-07-17-15-56-54-303  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道082968B0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-303  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道082968B0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-303  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道082968B0准备发送数据0, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-303  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道082968B0成功发送数据*, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-322  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道082968B0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-322  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道082968B0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-361  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道082968B0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-361  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道082968B0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-361  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道082968B0准备发送数据0, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-361  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道082968B0成功发送数据*, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-419  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道082968B0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-419  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道082968B0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-419  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道082968B0准备发送数据0, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-419  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道082968B0成功发送数据*, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-476  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道082968B0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-476  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道082968B0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-476  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道082968B0准备发送数据0, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-476  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道082968B0成功发送数据*, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-533  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道082968B0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-533  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道082968B0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-533  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道082968B0准备发送数据0, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-534  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道082968B0成功发送数据*, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-590  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道082968B0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-590  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道082968B0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

2017-07-17-15-56-54-590  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道082968B0准备发送数据0, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-590  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道082968B0成功发送数据*, localport=50333, RemotePort=10002, unDataLen=52 

2017-07-17-15-56-54-647  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道082968B0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50333 

