2017-07-17-16-29-46-962  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-16-29-46-965  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-16-29-46-967  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-16-29-46-974  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-16-29-46-975  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-16-29-47-011  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道09011888创建成功, new socket 3408, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:51645
 
2017-07-17-16-29-47-011  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09011888准备发送数据0, localport=51645, RemotePort=10002, unDataLen=356 

2017-07-17-16-29-47-011  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09011888成功发送数据*, localport=51645, RemotePort=10002, unDataLen=356 

2017-07-17-16-29-47-093  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09011888回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-093  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09011888回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-093  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09011888准备发送数据0, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-093  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09011888成功发送数据*, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-114  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09011888回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-114  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09011888回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-153  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09011888回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-153  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09011888回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-153  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09011888准备发送数据0, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-153  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09011888成功发送数据*, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-212  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09011888回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-212  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09011888回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-212  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09011888准备发送数据0, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-212  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09011888成功发送数据*, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-274  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09011888回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-274  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09011888回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-275  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09011888准备发送数据0, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-275  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09011888成功发送数据*, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-336  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09011888回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-336  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09011888回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-336  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09011888准备发送数据0, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-336  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09011888成功发送数据*, localport=51645, RemotePort=10002, unDataLen=52 

2017-07-17-16-29-47-395  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09011888回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-395  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09011888回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51645 

2017-07-17-16-29-47-395  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09011888准备发送数据0, localport=51645, RemotePort=10002, unDataLen=52 

