2017-07-17-13-32-17-797  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-13-32-17-800  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-13-32-17-801  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-13-32-17-808  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-13-32-17-809  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-13-32-17-850  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道09075C20创建成功, new socket 3404, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:44077
 
2017-07-17-13-32-17-850  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=356 

2017-07-17-13-32-17-850  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=356 

2017-07-17-13-32-17-927  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-17-927  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-17-927  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-17-927  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-17-945  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-17-945  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-17-985  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-17-985  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-17-985  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-17-985  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-042  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-042  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-042  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-042  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-099  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-099  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-099  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-099  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-155  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-156  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-156  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-156  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-213  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-213  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-213  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-213  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=52 

2017-07-17-13-32-18-270  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-270  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-272  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-272  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-309  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-309  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-321  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-321  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-321  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-321  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-324  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-324  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-325  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-325  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-325  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-325  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-339  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-339  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-339  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-339  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-339  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-340  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-340  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-340  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-346  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-346  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-346  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-347  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-354  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-354  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-354  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-355  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-362  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-362  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-362  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-362  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-371  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-371  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-371  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-371  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-378  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-378  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-378  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-378  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-381  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-381  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-382  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-382  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-385  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-385  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-400  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-400  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-400  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-401  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-446  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-447  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-447  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-447  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-477  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-478  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-478  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-478  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道09075C20成功发送数据*, localport=44077, RemotePort=10002, unDataLen=116 

2017-07-17-13-32-18-506  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道09075C20回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-506  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道09075C20回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:44077 

2017-07-17-13-32-18-506  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道09075C20准备发送数据0, localport=44077, RemotePort=10002, unDataLen=116 

