2017-07-17-16-03-48-551  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-16-03-48-554  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-16-03-48-555  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-16-03-48-563  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-16-03-48-563  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-16-03-48-600  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道089518D8创建成功, new socket 3404, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:50598
 
2017-07-17-16-03-48-601  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=356 

2017-07-17-16-03-48-601  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=356 

2017-07-17-16-03-48-682  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-682  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-682  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-683  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-701  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-701  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-741  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-741  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-741  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-741  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-800  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-800  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-800  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-800  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-860  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-860  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-861  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-861  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-919  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-920  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-920  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-920  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-979  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-979  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-48-979  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-48-979  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=52 

2017-07-17-16-03-49-039  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-039  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-041  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-041  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-078  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-078  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-090  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-090  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-090  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-090  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-091  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-091  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-091  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-091  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-092  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-092  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-095  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-095  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-095  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-095  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-095  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道089518D8准备发送数据0, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-095  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道089518D8成功发送数据*, localport=50598, RemotePort=10002, unDataLen=116 

2017-07-17-16-03-49-095  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道089518D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

2017-07-17-16-03-49-095  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道089518D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:50598 

