2017-07-17-15-48-29-442  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-15-48-29-445  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-15-48-29-446  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-15-48-29-454  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-15-48-29-454  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-15-48-29-489  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道086D1980创建成功, new socket 3436, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:49974
 
2017-07-17-15-48-29-489  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道086D1980准备发送数据0, localport=49974, RemotePort=10002, unDataLen=356 

2017-07-17-15-48-29-489  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道086D1980成功发送数据*, localport=49974, RemotePort=10002, unDataLen=356 

2017-07-17-15-48-29-571  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道086D1980回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-571  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道086D1980回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-571  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道086D1980准备发送数据0, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-571  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道086D1980成功发送数据*, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-590  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道086D1980回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-590  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道086D1980回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-628  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道086D1980回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-628  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道086D1980回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-628  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道086D1980准备发送数据0, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-628  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道086D1980成功发送数据*, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-721  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道086D1980回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-721  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道086D1980回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-721  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道086D1980准备发送数据0, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-721  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道086D1980成功发送数据*, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-780  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道086D1980回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-780  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道086D1980回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-780  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道086D1980准备发送数据0, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-780  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道086D1980成功发送数据*, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-837  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道086D1980回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-838  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道086D1980回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-838  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道086D1980准备发送数据0, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-838  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道086D1980成功发送数据*, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-895  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道086D1980回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-895  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道086D1980回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

2017-07-17-15-48-29-895  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道086D1980准备发送数据0, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-895  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道086D1980成功发送数据*, localport=49974, RemotePort=10002, unDataLen=52 

2017-07-17-15-48-29-953  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道086D1980回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:49974 

