2017-07-17-17-46-38-262  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-17-46-38-264  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-17-46-38-266  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-17-46-38-273  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-17-46-38-274  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-17-46-38-307  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道08711938创建成功, new socket 3408, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:2346
 
2017-07-17-17-46-38-307  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=356 

2017-07-17-17-46-38-307  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=356 

2017-07-17-17-46-38-384  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-384  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-384  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-384  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-403  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-403  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-441  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-441  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-441  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-441  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-498  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-499  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-499  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-499  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-556  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-556  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-556  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-556  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-613  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-613  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-613  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-613  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-671  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-671  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-671  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-671  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=52 

2017-07-17-17-46-38-727  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-727  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-729  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=116 

2017-07-17-17-46-38-729  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=116 

2017-07-17-17-46-38-766  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-766  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-778  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=116 

2017-07-17-17-46-38-778  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=116 

2017-07-17-17-46-38-778  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08711938回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-778  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08711938回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:2346 

2017-07-17-17-46-38-779  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08711938准备发送数据0, localport=2346, RemotePort=10002, unDataLen=116 

2017-07-17-17-46-38-779  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08711938成功发送数据*, localport=2346, RemotePort=10002, unDataLen=116 

